id, iata, icao, name, country_id
3299,MNI,TRPM,"W.H. BRAMBLE, MONTSERRAT I.",NULL
3300,PNI,PTPN,PONAPE INTL,NULL
3301,TKK,PTKK,TRUK INTL,NULL
3302,MAJ,PKMJ,MARSHALL I. INTL,NULL
3303,EBN,NULL,EBADON,NULL
3304,ENT,NULL,ENEWETAK ISLAND,NULL
3305,BII,NULL,ENYU AIRFIELD,NULL
3306,EBO,NULL,EBON AIRPORT,NULL
3307,SKP,LWSK,PETROVAC,NULL
3308,OHD,LWOH,OHRID,NULL
3309,NULL,VMMC,MACAU,NULL
3310,MFM,NULL,INTERNATIONAL,NULL
3311,LAQ,HLLQ,LA BRAQ,NULL
3312,DNF,NULL,MARTUBA,NULL
3313,SRX,NULL,SERT,NULL
3314,NULL,HLGD,SIRTE,NULL
3315,SEB,HLLS,SEBHA,NULL
3316,NULL,HLHM,DJUFRA,NULL
3317,BEN,HLLB,BENINA,NULL
3318,MJI,HLLM,MITIGA,NULL
3319,TIP,HLLT,TRIPOLI INTL,NULL
3320,LPQ,NULL,LUANG PRABANG,NULL
3321,VTE,VLVT,WATTAY,NULL
3322,HKG,VHHH,HONG KONG INTL,NULL
3323,NULL,LFBN,NIORT,NULL
3324,DIL,NULL,COMORO,NULL
3325,UNI,TVSU,UNION ISLAND,NULL
3326,BQU,NULL,BEQUIA,NULL
3327,CIW,NULL,CANOUAN ISLAND,NULL
3328,SVD,TVSV,E.T. JOSHUA,NULL
3329,MQS,TVSM,MUSTIQUE,NULL
3330,UVF,TLPL,HEWANORRA INTL,NULL
3331,SLU,TLPC,VIGIE,NULL
3332,SKB,TKPK,"GOLDEN ROCK,ST.KITTS I.",NULL
3333,NEV,TKPN,"NEWCASTLE,NEVIS I.",NULL
3334,AKS,NULL,GWAUNARU'U,NULL
3335,HIR,AGGH,HENDERSON,NULL
3336,VIU,NULL,VIRU HARBOUR,NULL
3337,RNA,NULL,ULAWA,NULL
3338,CHY,NULL,CHOISEUL BAY,NULL
3339,FNA,GFLL,LUNGI,NULL
3340,HGS,NULL,HASTING,NULL
3341,RUN,FMEE,LA REUNION-ROLAND GARROS AIRPORT,NULL
3342,NULL,EPPW,POWIDZ MILITARY POLAND,NULL
3343,EPMB,EPMB,MALBORK MILITARY POLAND,NULL
3344,TO,TO,TO,NULL
3345,DWC,OMDW,Аль-Мактум,NULL
3346,NBE,DTNZ,Tunisie,NULL
3347,GOM,FZNA,GOMA,NULL
3348,FIH,FZAA,N'DJILI,NULL
3349,FBM,FZQA,LUANO,NULL
3350,FKI,FZIC,BANGOKA,NULL
3351,QBG,LYPA,PANCEVO,NULL
3352,WLS,NLWW,HIHIFO,NULL
3353,VIJ,TUPW,VIRGIN GORDA,NULL
3354,EIS,TUPJ,BEEF ISLAND,NULL
3355,NYG,KNYG,QUANTICO MARINE CORPS AIRFIELD / TURNER FIELD,NULL
3356,NULL,UKKP,***,NULL
3357,ddd,NULL,sfdg,NULL
3358,NULL,EBMK,...,NULL
3359,PLH,EGHD,ROBOROUGH,NULL
3360,ROR,PTRO,KOROR,NULL
3361,IUE,NIUE,NIUE INTL,NULL
3362,NOU,NWWW,LA TONTOUTA INTL,NULL
3363,GEA,NULL,MAGENTA,NULL
3364,MNI,TRPM,"W.H. BRAMBLE, MONTSERRAT I.",NULL
3365,PNI,PTPN,PONAPE INTL,NULL
3366,TKK,PTKK,TRUK INTL,NULL
3367,MAJ,PKMJ,MARSHALL I. INTL,NULL
3368,EBN,NULL,EBADON,NULL
3369,ENT,NULL,ENEWETAK ISLAND,NULL
3370,BII,NULL,ENYU AIRFIELD,NULL
3371,EBO,NULL,EBON AIRPORT,NULL
3372,SKP,LWSK,PETROVAC,NULL
3373,OHD,LWOH,OHRID,NULL
3374,NULL,VMMC,MACAU,NULL
3375,MFM,NULL,INTERNATIONAL,NULL
3376,LAQ,HLLQ,LA BRAQ,NULL
3377,DNF,NULL,MARTUBA,NULL
3378,SRX,NULL,SERT,NULL
3379,NULL,HLGD,SIRTE,NULL
3380,SEB,HLLS,SEBHA,NULL
3381,NULL,HLHM,DJUFRA,NULL
3382,BEN,HLLB,BENINA,NULL
3383,MJI,HLLM,MITIGA,NULL
3384,TIP,HLLT,TRIPOLI INTL,NULL
3385,LPQ,NULL,LUANG PRABANG,NULL
3386,VTE,VLVT,WATTAY,NULL
3387,HKG,VHHH,HONG KONG INTL,NULL
3388,NULL,LFBN,NIORT,NULL
3389,DIL,NULL,COMORO,NULL
3390,UNI,TVSU,UNION ISLAND,NULL
3391,BQU,NULL,BEQUIA,NULL
3392,CIW,NULL,CANOUAN ISLAND,NULL
3393,SVD,TVSV,E.T. JOSHUA,NULL
3394,MQS,TVSM,MUSTIQUE,NULL
3395,UVF,TLPL,HEWANORRA INTL,NULL
3396,SLU,TLPC,VIGIE,NULL
3397,SKB,TKPK,"GOLDEN ROCK,ST.KITTS I.",NULL
3398,NEV,TKPN,"NEWCASTLE,NEVIS I.",NULL
3399,AKS,NULL,GWAUNARU'U,NULL
3400,HIR,AGGH,HENDERSON,NULL
3401,VIU,NULL,VIRU HARBOUR,NULL
3402,RNA,NULL,ULAWA,NULL
3403,CHY,NULL,CHOISEUL BAY,NULL
3404,FNA,GFLL,LUNGI,NULL
3405,HGS,NULL,HASTING,NULL
3406,RUN,FMEE,LA REUNION-ROLAND GARROS AIRPORT,NULL
